pixelID x y
473 11.0 -5.0
474 12.0 -5.0
475 13.0 -5.0
476 -1.0 -5.0
477 -2.0 -5.0
478 -3.0 -5.0
479 -4.0 -5.0
480 -5.0 -5.0
481 -6.0 -5.0
482 -7.0 -5.0
483 -8.0 -5.0
484 -9.0 -5.0
485 -10.0 -5.0
486 -11.0 -5.0
487 -12.0 -5.0
488 -13.0 -5.0
489 0 -6.0
490 1.0 -6.0
491 2.0 -6.0
492 3.0 -6.0
493 4.0 -6.0
494 5.0 -6.0
495 6.0 -6.0
496 7.0 -6.0
497 8.0 -6.0
498 9.0 -6.0
499 10.0 -6.0
500 11.0 -6.0
501 12.0 -6.0
502 13.0 -6.0
503 -1.0 -6.0
504 -2.0 -6.0
505 -3.0 -6.0
506 -4.0 -6.0
507 -5.0 -6.0
508 -6.0 -6.0
509 -7.0 -6.0
510 -8.0 -6.0
511 -9.0 -6.0
512 -10.0 -6.0
513 -11.0 -6.0
514 -12.0 -6.0
515 -13.0 -6.0
516 0 -7.0
517 1.0 -7.0
518 2.0 -7.0
519 3.0 -7.0
520 4.0 -7.0
521 5.0 -7.0
522 6.0 -7.0
523 7.0 -7.0
524 8.0 -7.0
525 9.0 -7.0
526 10.0 -7.0
527 11.0 -7.0
528 12.0 -7.0
529 -1.0 -7.0
530 -2.0 -7.0
531 -3.0 -7.0
532 -4.0 -7.0
533 -5.0 -7.0
534 -6.0 -7.0
535 -7.0 -7.0
536 -8.0 -7.0
537 -9.0 -7.0
538 -10.0 -7.0
539 -11.0 -7.0
540 -12.0 -7.0
541 0 -8.0
542 1.0 -8.0
543 2.0 -8.0
544 3.0 -8.0
545 4.0 -8.0
546 5.0 -8.0
547 6.0 -8.0
548 7.0 -8.0
549 8.0 -8.0
550 9.0 -8.0
551 10.0 -8.0
552 11.0 -8.0
553 12.0 -8.0
554 -1.0 -8.0
555 -2.0 -8.0
556 -3.0 -8.0
557 -4.0 -8.0
558 -5.0 -8.0
559 -6.0 -8.0
560 -7.0 -8.0
561 -8.0 -8.0
562 -9.0 -8.0
563 -10.0 -8.0
564 -11.0 -8.0
565 -12.0 -8.0
566 0 -9.0
567 1.0 -9.0
568 2.0 -9.0
569 3.0 -9.0
570 4.0 -9.0
571 5.0 -9.0
572 6.0 -9.0
573 7.0 -9.0
574 8.0 -9.0
575 9.0 -9.0
576 10.0 -9.0
577 11.0 -9.0
578 -1.0 -9.0
579 -2.0 -9.0
580 -3.0 -9.0
581 -4.0 -9.0
582 -5.0 -9.0
583 -6.0 -9.0
584 -7.0 -9.0
585 -8.0 -9.0
586 -9.0 -9.0
587 -10.0 -9.0
588 -11.0 -9.0
589 0 -10.0
590 1.0 -10.0
591 2.0 -10.0
592 3.0 -10.0
593 4.0 -10.0
594 5.0 -10.0
595 6.0 -10.0
596 7.0 -10.0
597 8.0 -10.0
598 9.0 -10.0
599 10.0 -10.0
600 -1.0 -10.0
601 -2.0 -10.0
602 -3.0 -10.0
603 -4.0 -10.0
604 -5.0 -10.0
605 -6.0 -10.0
606 -7.0 -10.0
607 -8.0 -10.0
608 -9.0 -10.0
609 -10.0 -10.0
610 0 -11.0
611 1.0 -11.0
612 2.0 -11.0
613 3.0 -11.0
614 4.0 -11.0
615 5.0 -11.0
616 6.0 -11.0
617 7.0 -11.0
618 8.0 -11.0
619 9.0 -11.0
620 -1.0 -11.0
621 -2.0 -11.0
622 -3.0 -11.0
623 -4.0 -11.0
624 -5.0 -11.0
625 -6.0 -11.0
626 -7.0 -11.0
627 -8.0 -11.0
628 -9.0 -11.0
629 0 -12.0
630 1.0 -12.0
631 2.0 -12.0
632 3.0 -12.0
633 4.0 -12.0
634 5.0 -12.0
635 6.0 -12.0
636 7.0 -12.0
637 8.0 -12.0
638 -1.0 -12.0
639 -2.0 -12.0
640 -3.0 -12.0
641 -4.0 -12.0
642 -5.0 -12.0
643 -6.0 -12.0
644 -7.0 -12.0
645 -8.0 -12.0
646 0 -13.0
647 1.0 -13.0
648 2.0 -13.0
649 3.0 -13.0
650 4.0 -13.0
651 5.0 -13.0
652 6.0 -13.0
653 -1.0 -13.0
654 -2.0 -13.0
655 -3.0 -13.0
656 -4.0 -13.0
657 -5.0 -13.0
658 -6.0 -13.0
659 0 -14.0
660 1.0 -14.0
661 2.0 -14.0
662 3.0 -14.0
663 -1.0 -14.0
664 -2.0 -14.0
665 -3.0 -14.0
