pixelID x y
421 -11.6 0.4
422 -11.8 0.4
423 -12.0 0.4
424 -12.2 0.4
425 -12.4 0.4
426 -12.6 0.4
427 -12.8 0.4
428 -13.0 0.4
429 -13.2 0.4
430 -13.4 0.4
431 -13.6 0.4
432 -13.8 0.4
433 -14.0 0.4
434 -14.2 0.4
435 -14.4 0.4
436 0 0.6
437 0.2 0.6
438 0.4 0.6
439 0.6 0.6
440 0.8 0.6
441 1.0 0.6
442 1.2 0.6
443 1.4 0.6
444 1.6 0.6
445 1.8 0.6
446 2.0 0.6
447 2.2 0.6
448 2.4 0.6
449 2.6 0.6
450 2.8 0.6
451 3.0 0.6
452 3.2 0.6
453 3.4 0.6
454 3.6 0.6
455 3.8 0.6
456 4.0 0.6
457 4.2 0.6
458 4.4 0.6
459 4.6 0.6
460 4.8 0.6
461 5.0 0.6
462 5.2 0.6
463 5.4 0.6
464 5.6 0.6
465 5.8 0.6
466 6.0 0.6
467 6.2 0.6
468 6.4 0.6
469 6.6 0.6
470 6.8 0.6
471 7.0 0.6
472 7.2 0.6
473 7.4 0.6
474 7.6 0.6
475 7.8 0.6
476 8.0 0.6
477 8.2 0.6
478 8.4 0.6
479 8.6 0.6
480 8.8 0.6
481 9.0 0.6
482 9.2 0.6
483 9.4 0.6
484 9.6 0.6
485 9.8 0.6
486 10.0 0.6
487 10.2 0.6
488 10.4 0.6
489 10.6 0.6
490 10.8 0.6
491 11.0 0.6
492 11.2 0.6
493 11.4 0.6
494 11.6 0.6
495 11.8 0.6
496 12.0 0.6
497 12.2 0.6
498 12.4 0.6
499 12.6 0.6
500 12.8 0.6
501 13.0 0.6
502 13.2 0.6
503 13.4 0.6
504 13.6 0.6
505 13.8 0.6
506 14.0 0.6
507 14.2 0.6
508 14.4 0.6
509 -0.2 0.6
510 -0.4 0.6
511 -0.6 0.6
512 -0.8 0.6
513 -1.0 0.6
514 -1.2 0.6
515 -1.4 0.6
516 -1.6 0.6
517 -1.8 0.6
518 -2.0 0.6
519 -2.2 0.6
520 -2.4 0.6
521 -2.6 0.6
522 -2.8 0.6
523 -3.0 0.6
524 -3.2 0.6
525 -3.4 0.6
526 -3.6 0.6
527 -3.8 0.6
528 -4.0 0.6
529 -4.2 0.6
530 -4.4 0.6
531 -4.6 0.6
532 -4.8 0.6
533 -5.0 0.6
534 -5.2 0.6
535 -5.4 0.6
536 -5.6 0.6
537 -5.8 0.6
538 -6.0 0.6
539 -6.2 0.6
540 -6.4 0.6
541 -6.6 0.6
542 -6.8 0.6
543 -7.0 0.6
544 -7.2 0.6
545 -7.4 0.6
546 -7.6 0.6
547 -7.8 0.6
548 -8.0 0.6
549 -8.2 0.6
550 -8.4 0.6
551 -8.6 0.6
552 -8.8 0.6
553 -9.0 0.6
554 -9.2 0.6
555 -9.4 0.6
556 -9.6 0.6
557 -9.8 0.6
558 -10.0 0.6
559 -10.2 0.6
560 -10.4 0.6
561 -10.6 0.6
562 -10.8 0.6
563 -11.0 0.6
564 -11.2 0.6
565 -11.4 0.6
566 -11.6 0.6
567 -11.8 0.6
568 -12.0 0.6
569 -12.2 0.6
570 -12.4 0.6
571 -12.6 0.6
572 -12.8 0.6
573 -13.0 0.6
574 -13.2 0.6
575 -13.4 0.6
576 -13.6 0.6
577 -13.8 0.6
578 -14.0 0.6
579 -14.2 0.6
580 -14.4 0.6
581 0 0.8
582 0.2 0.8
583 0.4 0.8
584 0.6 0.8
585 0.8 0.8
586 1.0 0.8
587 1.2 0.8
588 1.4 0.8
589 1.6 0.8
590 1.8 0.8
591 2.0 0.8
592 2.2 0.8
593 2.4 0.8
594 2.6 0.8
595 2.8 0.8
596 3.0 0.8
597 3.2 0.8
598 3.4 0.8
599 3.6 0.8
600 3.8 0.8
601 4.0 0.8
602 4.2 0.8
603 4.4 0.8
604 4.6 0.8
605 4.8 0.8
606 5.0 0.8
607 5.2 0.8
608 5.4 0.8
609 5.6 0.8
610 5.8 0.8
611 6.0 0.8
612 6.2 0.8
613 6.4 0.8
614 6.6 0.8
615 6.8 0.8
616 7.0 0.8
617 7.2 0.8
618 7.4 0.8
619 7.6 0.8
620 7.8 0.8
621 8.0 0.8
622 8.2 0.8
623 8.4 0.8
624 8.6 0.8
625 8.8 0.8
626 9.0 0.8
627 9.2 0.8
628 9.4 0.8
629 9.6 0.8
630 9.8 0.8
631 10.0 0.8
632 10.2 0.8
633 10.4 0.8
634 10.6 0.8
635 10.8 0.8
636 11.0 0.8
637 11.2 0.8
638 11.4 0.8
639 11.6 0.8
640 11.8 0.8
641 12.0 0.8
642 12.2 0.8
643 12.4 0.8
644 12.6 0.8
645 12.8 0.8
646 13.0 0.8
647 13.2 0.8
648 13.4 0.8
649 13.6 0.8
650 13.8 0.8
651 14.0 0.8
652 14.2 0.8
653 14.4 0.8
654 -0.2 0.8
655 -0.4 0.8
656 -0.6 0.8
657 -0.8 0.8
658 -1.0 0.8
659 -1.2 0.8
660 -1.4 0.8
661 -1.6 0.8
662 -1.8 0.8
663 -2.0 0.8
664 -2.2 0.8
665 -2.4 0.8
666 -2.6 0.8
667 -2.8 0.8
668 -3.0 0.8
669 -3.2 0.8
670 -3.4 0.8
671 -3.6 0.8
672 -3.8 0.8
673 -4.0 0.8
674 -4.2 0.8
675 -4.4 0.8
676 -4.6 0.8
677 -4.8 0.8
678 -5.0 0.8
679 -5.2 0.8
680 -5.4 0.8
681 -5.6 0.8
682 -5.8 0.8
683 -6.0 0.8
684 -6.2 0.8
685 -6.4 0.8
686 -6.6 0.8
687 -6.8 0.8
688 -7.0 0.8
689 -7.2 0.8
690 -7.4 0.8
691 -7.6 0.8
692 -7.8 0.8
693 -8.0 0.8
694 -8.2 0.8
695 -8.4 0.8
696 -8.6 0.8
697 -8.8 0.8
698 -9.0 0.8
699 -9.2 0.8
700 -9.4 0.8
701 -9.6 0.8
702 -9.8 0.8
703 -10.0 0.8
704 -10.2 0.8
705 -10.4 0.8
706 -10.6 0.8
707 -10.8 0.8
708 -11.0 0.8
709 -11.2 0.8
710 -11.4 0.8
711 -11.6 0.8
712 -11.8 0.8
713 -12.0 0.8
714 -12.2 0.8
715 -12.4 0.8
716 -12.6 0.8
717 -12.8 0.8
718 -13.0 0.8
719 -13.2 0.8
720 -13.4 0.8
721 -13.6 0.8
722 -13.8 0.8
723 -14.0 0.8
724 -14.2 0.8
725 -14.4 0.8
726 0 1.0
727 0.2 1.0
728 0.4 1.0
729 0.6 1.0
730 0.8 1.0
731 1.0 1.0
732 1.2 1.0
733 1.4 1.0
734 1.6 1.0
735 1.8 1.0
736 2.0 1.0
737 2.2 1.0
738 2.4 1.0
739 2.6 1.0
740 2.8 1.0
741 3.0 1.0
742 3.2 1.0
743 3.4 1.0
744 3.6 1.0
745 3.8 1.0
746 4.0 1.0
747 4.2 1.0
748 4.4 1.0
749 4.6 1.0
750 4.8 1.0
751 5.0 1.0
752 5.2 1.0
753 5.4 1.0
754 5.6 1.0
755 5.8 1.0
756 6.0 1.0
757 6.2 1.0
758 6.4 1.0
759 6.6 1.0
760 6.8 1.0
761 7.0 1.0
762 7.2 1.0
763 7.4 1.0
764 7.6 1.0
765 7.8 1.0
766 8.0 1.0
767 8.2 1.0
768 8.4 1.0
769 8.6 1.0
770 8.8 1.0
771 9.0 1.0
772 9.2 1.0
773 9.4 1.0
774 9.6 1.0
775 9.8 1.0
776 10.0 1.0
777 10.2 1.0
778 10.4 1.0
779 10.6 1.0
780 10.8 1.0
781 11.0 1.0
782 11.2 1.0
783 11.4 1.0
784 11.6 1.0
785 11.8 1.0
786 12.0 1.0
787 12.2 1.0
788 12.4 1.0
789 12.6 1.0
790 12.8 1.0
791 13.0 1.0
792 13.2 1.0
793 13.4 1.0
794 13.6 1.0
795 13.8 1.0
796 14.0 1.0
797 14.2 1.0
798 14.4 1.0
799 -0.2 1.0
800 -0.4 1.0
801 -0.6 1.0
802 -0.8 1.0
803 -1.0 1.0
804 -1.2 1.0
805 -1.4 1.0
806 -1.6 1.0
807 -1.8 1.0
808 -2.0 1.0
809 -2.2 1.0
810 -2.4 1.0
811 -2.6 1.0
812 -2.8 1.0
813 -3.0 1.0
814 -3.2 1.0
815 -3.4 1.0
816 -3.6 1.0
817 -3.8 1.0
818 -4.0 1.0
819 -4.2 1.0
820 -4.4 1.0
821 -4.6 1.0
822 -4.8 1.0
823 -5.0 1.0
824 -5.2 1.0
825 -5.4 1.0
826 -5.6 1.0
827 -5.8 1.0
828 -6.0 1.0
829 -6.2 1.0
830 -6.4 1.0
831 -6.6 1.0
832 -6.8 1.0
833 -7.0 1.0
834 -7.2 1.0
835 -7.4 1.0
836 -7.6 1.0
837 -7.8 1.0
838 -8.0 1.0
839 -8.2 1.0
840 -8.4 1.0
841 -8.6 1.0
842 -8.8 1.0
843 -9.0 1.0
844 -9.2 1.0
845 -9.4 1.0
846 -9.6 1.0
847 -9.8 1.0
848 -10.0 1.0
849 -10.2 1.0
850 -10.4 1.0
851 -10.6 1.0
852 -10.8 1.0
853 -11.0 1.0
854 -11.2 1.0
855 -11.4 1.0
856 -11.6 1.0
857 -11.8 1.0
858 -12.0 1.0
859 -12.2 1.0
860 -12.4 1.0
861 -12.6 1.0
862 -12.8 1.0
863 -13.0 1.0
864 -13.2 1.0
865 -13.4 1.0
866 -13.6 1.0
867 -13.8 1.0
868 -14.0 1.0
869 -14.2 1.0
870 -14.4 1.0
871 0 1.2
872 0.2 1.2
873 0.4 1.2
874 0.6 1.2
875 0.8 1.2
876 1.0 1.2
877 1.2 1.2
878 1.4 1.2
879 1.6 1.2
880 1.8 1.2
881 2.0 1.2
882 2.2 1.2
883 2.4 1.2
884 2.6 1.2
885 2.8 1.2
886 3.0 1.2
887 3.2 1.2
888 3.4 1.2
889 3.6 1.2
890 3.8 1.2
891 4.0 1.2
892 4.2 1.2
893 4.4 1.2
894 4.6 1.2
895 4.8 1.2
896 5.0 1.2
897 5.2 1.2
898 5.4 1.2
899 5.6 1.2
900 5.8 1.2
901 6.0 1.2
902 6.2 1.2
903 6.4 1.2
904 6.6 1.2
905 6.8 1.2
906 7.0 1.2
907 7.2 1.2
908 7.4 1.2
909 7.6 1.2
910 7.8 1.2
911 8.0 1.2
912 8.2 1.2
913 8.4 1.2
914 8.6 1.2
915 8.8 1.2
916 9.0 1.2
917 9.2 1.2
918 9.4 1.2
919 9.6 1.2
920 9.8 1.2
921 10.0 1.2
922 10.2 1.2
923 10.4 1.2
924 10.6 1.2
925 10.8 1.2
926 11.0 1.2
927 11.2 1.2
928 11.4 1.2
929 11.6 1.2
930 11.8 1.2
931 12.0 1.2
932 12.2 1.2
933 12.4 1.2
934 12.6 1.2
935 12.8 1.2
936 13.0 1.2
937 13.2 1.2
938 13.4 1.2
939 13.6 1.2
940 13.8 1.2
941 14.0 1.2
942 14.2 1.2
943 14.4 1.2
944 -0.2 1.2
945 -0.4 1.2
946 -0.6 1.2
947 -0.8 1.2
948 -1.0 1.2
949 -1.2 1.2
950 -1.4 1.2
951 -1.6 1.2
952 -1.8 1.2
953 -2.0 1.2
954 -2.2 1.2
955 -2.4 1.2
956 -2.6 1.2
957 -2.8 1.2
958 -3.0 1.2
959 -3.2 1.2
960 -3.4 1.2
961 -3.6 1.2
962 -3.8 1.2
963 -4.0 1.2
964 -4.2 1.2
965 -4.4 1.2
966 -4.6 1.2
967 -4.8 1.2
968 -5.0 1.2
969 -5.2 1.2
970 -5.4 1.2
971 -5.6 1.2
972 -5.8 1.2
973 -6.0 1.2
974 -6.2 1.2
975 -6.4 1.2
976 -6.6 1.2
977 -6.8 1.2
978 -7.0 1.2
979 -7.2 1.2
980 -7.4 1.2
981 -7.6 1.2
982 -7.8 1.2
983 -8.0 1.2
984 -8.2 1.2
985 -8.4 1.2
986 -8.6 1.2
987 -8.8 1.2
988 -9.0 1.2
989 -9.2 1.2
990 -9.4 1.2
991 -9.6 1.2
992 -9.8 1.2
993 -10.0 1.2
994 -10.2 1.2
995 -10.4 1.2
996 -10.6 1.2
997 -10.8 1.2
998 -11.0 1.2
999 -11.2 1.2
1000 -11.4 1.2
1001 -11.6 1.2
1002 -11.8 1.2
1003 -12.0 1.2
1004 -12.2 1.2
1005 -12.4 1.2
1006 -12.6 1.2
1007 -12.8 1.2
1008 -13.0 1.2
1009 -13.2 1.2
1010 -13.4 1.2
1011 -13.6 1.2
1012 -13.8 1.2
1013 -14.0 1.2
1014 -14.2 1.2
1015 -14.4 1.2
1016 0 1.4
1017 0.2 1.4
1018 0.4 1.4
1019 0.6 1.4
1020 0.8 1.4
1021 1.0 1.4
1022 1.2 1.4
1023 1.4 1.4
1024 1.6 1.4
1025 1.8 1.4
1026 2.0 1.4
1027 2.2 1.4
1028 2.4 1.4
1029 2.6 1.4
1030 2.8 1.4
1031 3.0 1.4
1032 3.2 1.4
1033 3.4 1.4
1034 3.6 1.4
1035 3.8 1.4
1036 4.0 1.4
1037 4.2 1.4
1038 4.4 1.4
1039 4.6 1.4
1040 4.8 1.4
1041 5.0 1.4
1042 5.2 1.4
1043 5.4 1.4
1044 5.6 1.4
1045 5.8 1.4
1046 6.0 1.4
1047 6.2 1.4
1048 6.4 1.4
1049 6.6 1.4
1050 6.8 1.4
1051 7.0 1.4
1052 7.2 1.4
1053 7.4 1.4
1054 7.6 1.4
1055 7.8 1.4
1056 8.0 1.4
1057 8.2 1.4
1058 8.4 1.4
1059 8.6 1.4
1060 8.8 1.4
1061 9.0 1.4
1062 9.2 1.4
1063 9.4 1.4
1064 9.6 1.4
1065 9.8 1.4
1066 10.0 1.4
1067 10.2 1.4
1068 10.4 1.4
1069 10.6 1.4
1070 10.8 1.4
1071 11.0 1.4
1072 11.2 1.4
1073 11.4 1.4
1074 11.6 1.4
1075 11.8 1.4
1076 12.0 1.4
1077 12.2 1.4
1078 12.4 1.4
1079 12.6 1.4
1080 12.8 1.4
1081 13.0 1.4
1082 13.2 1.4
1083 13.4 1.4
1084 13.6 1.4
1085 13.8 1.4
1086 14.0 1.4
1087 14.2 1.4
1088 14.4 1.4
1089 -0.2 1.4
1090 -0.4 1.4
1091 -0.6 1.4
1092 -0.8 1.4
1093 -1.0 1.4
1094 -1.2 1.4
1095 -1.4 1.4
1096 -1.6 1.4
1097 -1.8 1.4
1098 -2.0 1.4
1099 -2.2 1.4
1100 -2.4 1.4
1101 -2.6 1.4
1102 -2.8 1.4
1103 -3.0 1.4
1104 -3.2 1.4
1105 -3.4 1.4
1106 -3.6 1.4
1107 -3.8 1.4
1108 -4.0 1.4
1109 -4.2 1.4
1110 -4.4 1.4
1111 -4.6 1.4
1112 -4.8 1.4
1113 -5.0 1.4
1114 -5.2 1.4
1115 -5.4 1.4
1116 -5.6 1.4
1117 -5.8 1.4
1118 -6.0 1.4
1119 -6.2 1.4
1120 -6.4 1.4
1121 -6.6 1.4
1122 -6.8 1.4
1123 -7.0 1.4
1124 -7.2 1.4
1125 -7.4 1.4
1126 -7.6 1.4
1127 -7.8 1.4
1128 -8.0 1.4
1129 -8.2 1.4
1130 -8.4 1.4
1131 -8.6 1.4
1132 -8.8 1.4
1133 -9.0 1.4
1134 -9.2 1.4
1135 -9.4 1.4
1136 -9.6 1.4
1137 -9.8 1.4
1138 -10.0 1.4
1139 -10.2 1.4
1140 -10.4 1.4
1141 -10.6 1.4
1142 -10.8 1.4
1143 -11.0 1.4
1144 -11.2 1.4
1145 -11.4 1.4
1146 -11.6 1.4
1147 -11.8 1.4
1148 -12.0 1.4
1149 -12.2 1.4
1150 -12.4 1.4
1151 -12.6 1.4
1152 -12.8 1.4
1153 -13.0 1.4
1154 -13.2 1.4
1155 -13.4 1.4
1156 -13.6 1.4
1157 -13.8 1.4
1158 -14.0 1.4
1159 -14.2 1.4
1160 -14.4 1.4
1161 0 1.6
1162 0.2 1.6
1163 0.4 1.6
1164 0.6 1.6
1165 0.8 1.6
1166 1.0 1.6
1167 1.2 1.6
1168 1.4 1.6
1169 1.6 1.6
1170 1.8 1.6
1171 2.0 1.6
1172 2.2 1.6
1173 2.4 1.6
1174 2.6 1.6
1175 2.8 1.6
1176 3.0 1.6
1177 3.2 1.6
1178 3.4 1.6
1179 3.6 1.6
1180 3.8 1.6
1181 4.0 1.6
1182 4.2 1.6
1183 4.4 1.6
1184 4.6 1.6
1185 4.8 1.6
1186 5.0 1.6
1187 5.2 1.6
1188 5.4 1.6
1189 5.6 1.6
1190 5.8 1.6
1191 6.0 1.6
1192 6.2 1.6
1193 6.4 1.6
1194 6.6 1.6
1195 6.8 1.6
1196 7.0 1.6
1197 7.2 1.6
1198 7.4 1.6
1199 7.6 1.6
1200 7.8 1.6
1201 8.0 1.6
1202 8.2 1.6
1203 8.4 1.6
1204 8.6 1.6
1205 8.8 1.6
1206 9.0 1.6
1207 9.2 1.6
1208 9.4 1.6
1209 9.6 1.6
1210 9.8 1.6
1211 10.0 1.6
1212 10.2 1.6
1213 10.4 1.6
1214 10.6 1.6
1215 10.8 1.6
1216 11.0 1.6
1217 11.2 1.6
1218 11.4 1.6
1219 11.6 1.6
1220 11.8 1.6
1221 12.0 1.6
1222 12.2 1.6
1223 12.4 1.6
1224 12.6 1.6
1225 12.8 1.6
1226 13.0 1.6
1227 13.2 1.6
1228 13.4 1.6
1229 13.6 1.6
1230 13.8 1.6
1231 14.0 1.6
1232 14.2 1.6
1233 14.4 1.6
1234 -0.2 1.6
1235 -0.4 1.6
1236 -0.6 1.6
1237 -0.8 1.6
1238 -1.0 1.6
1239 -1.2 1.6
1240 -1.4 1.6
1241 -1.6 1.6
1242 -1.8 1.6
1243 -2.0 1.6
1244 -2.2 1.6
1245 -2.4 1.6
1246 -2.6 1.6
1247 -2.8 1.6
1248 -3.0 1.6
1249 -3.2 1.6
1250 -3.4 1.6
1251 -3.6 1.6
1252 -3.8 1.6
1253 -4.0 1.6
1254 -4.2 1.6
1255 -4.4 1.6
1256 -4.6 1.6
1257 -4.8 1.6
1258 -5.0 1.6
1259 -5.2 1.6
1260 -5.4 1.6
1261 -5.6 1.6
1262 -5.8 1.6
1263 -6.0 1.6
1264 -6.2 1.6
1265 -6.4 1.6
1266 -6.6 1.6
1267 -6.8 1.6
1268 -7.0 1.6
1269 -7.2 1.6
1270 -7.4 1.6
1271 -7.6 1.6
1272 -7.8 1.6
1273 -8.0 1.6
1274 -8.2 1.6
1275 -8.4 1.6
1276 -8.6 1.6
1277 -8.8 1.6
1278 -9.0 1.6
1279 -9.2 1.6
1280 -9.4 1.6
1281 -9.6 1.6
1282 -9.8 1.6
1283 -10.0 1.6
1284 -10.2 1.6
1285 -10.4 1.6
1286 -10.6 1.6
1287 -10.8 1.6
1288 -11.0 1.6
1289 -11.2 1.6
1290 -11.4 1.6
1291 -11.6 1.6
1292 -11.8 1.6
1293 -12.0 1.6
1294 -12.2 1.6
1295 -12.4 1.6
1296 -12.6 1.6
1297 -12.8 1.6
1298 -13.0 1.6
1299 -13.2 1.6
1300 -13.4 1.6
1301 -13.6 1.6
1302 -13.8 1.6
1303 -14.0 1.6
1304 -14.2 1.6
1305 -14.4 1.6
1306 0 1.8
1307 0.2 1.8
1308 0.4 1.8
1309 0.6 1.8
1310 0.8 1.8
1311 1.0 1.8
1312 1.2 1.8
1313 1.4 1.8
1314 1.6 1.8
1315 1.8 1.8
1316 2.0 1.8
1317 2.2 1.8
1318 2.4 1.8
1319 2.6 1.8
1320 2.8 1.8
1321 3.0 1.8
1322 3.2 1.8
1323 3.4 1.8
1324 3.6 1.8
1325 3.8 1.8
1326 4.0 1.8
1327 4.2 1.8
1328 4.4 1.8
1329 4.6 1.8
1330 4.8 1.8
