voxelID mppcID probability
10 38 0.000452
10 39 0.0004576
10 40 0.0004912
10 41 0.0004768
10 42 0.00048
10 43 0.0004976
10 44 0.0004928
10 45 0.0005128
10 46 0.0005224
10 47 0.0005408
10 48 0.0005
10 49 0.0005312
10 50 0.00048
10 51 0.0005472
10 52 0.0005024
10 53 0.000484
10 54 0.0005208
10 55 0.00052
10 56 0.0004936
10 57 0.000528
10 58 0.000476
10 59 0.0004832
10 60 0.0004936
10 61 0.0004824
10 62 0.0004576
10 63 0.0004792
10 64 0.00048
10 65 0.0004408
10 66 0.0004624
10 67 0.0004656
10 68 0.0004872
10 69 0.0004984
10 70 0.0004168
10 71 0.0005136
10 72 0.0005176
10 73 0.0004872
10 74 0.000472
10 75 0.0005144
10 76 0.0005312
10 77 0.0005312
10 78 0.0005176
10 79 0.0005288
10 80 0.0005088
10 81 0.0004984
10 82 0.0005144
10 83 0.000524
10 84 0.0005288
10 85 0.0005256
10 86 0.0005536
10 87 0.0004856
10 88 0.0005024
10 89 0.0004664
10 90 0.0004704
10 91 0.0004744
10 92 0.0004536
10 93 0.0004568
10 94 0.0004104
10 95 0.000432
10 96 0.000448
10 97 0.0004424
10 98 0.000396
10 99 0.0004264
10 100 0.000456
10 101 0.0004576
10 102 0.0004552
10 103 0.0004232
10 104 0.000452
10 105 0.0005016
10 106 0.0005096
10 107 0.0005344
10 108 0.0005216
10 109 0.0005952
10 110 0.0005784
10 111 0.0005784
10 112 0.000632
10 113 0.0006128
10 114 0.0006904
10 115 0.000692
10 116 0.000748
10 117 0.0008232
10 118 0.000864
10 119 0.0009352
10 120 0.0009656
10 121 0.0010896
10 122 0.001128
10 123 0.0012776
10 124 0.0013104
10 125 0.0013976
10 126 0.0014968
10 127 0.001596
10 128 0.0016256
11 1 0.0019984
11 2 0.0019752
11 3 0.0019528
11 4 0.0019024
11 5 0.0017184
11 6 0.0015608
11 7 0.0013584
11 8 0.0012536
11 9 0.0011496
11 10 0.0009848
11 11 0.0009384
11 12 0.0008504
11 13 0.00084
11 14 0.0007384
11 15 0.0006992
11 16 0.0006688
11 17 0.0006616
11 18 0.0006176
11 19 0.0006
11 20 0.0005632
11 21 0.0005392
11 22 0.0005176
11 23 0.0005552
11 24 0.000508
11 25 0.0004816
11 26 0.0005024
11 27 0.0005176
11 28 0.0005104
11 29 0.000504
11 30 0.0004832
11 31 0.0005
11 32 0.0005048
11 33 0.000468
11 34 0.0004968
11 35 0.0005616
11 36 0.0005496
11 37 0.0005584
11 38 0.0005688
11 39 0.0005728
11 40 0.0005992
11 41 0.0006272
11 42 0.0006144
11 43 0.0006352
11 44 0.0006056
11 45 0.0006104
11 46 0.000616
11 47 0.0006472
11 48 0.0006288
11 49 0.00062
11 50 0.000644
11 51 0.0006192
11 52 0.0006024
11 53 0.00064
11 54 0.0006392
11 55 0.000624
11 56 0.0006408
11 57 0.0006536
11 58 0.0006096
11 59 0.0006264
11 60 0.0005888
11 61 0.000604
11 62 0.0005816
11 63 0.0006312
11 64 0.0005816
11 65 0.0006088
11 66 0.000568
11 67 0.0005904
11 68 0.0006192
11 69 0.0005984
11 70 0.000604
11 71 0.0006296
11 72 0.0006296
11 73 0.0006024
11 74 0.0005952
11 75 0.0006264
11 76 0.000656
11 77 0.0006376
11 78 0.0006696
11 79 0.0006776
11 80 0.000652
11 81 0.000656
11 82 0.0006176
11 83 0.0006688
11 84 0.000632
11 85 0.0006808
11 86 0.0006672
11 87 0.0006512
11 88 0.0006368
11 89 0.0006144
11 90 0.0006328
11 91 0.000604
11 92 0.0006216
11 93 0.0005584
11 94 0.0005616
11 95 0.0005384
11 96 0.0005504
11 97 0.0005384
11 98 0.0004904
11 99 0.0005256
11 100 0.0004784
11 101 0.0004872
11 102 0.0004784
11 103 0.0005048
11 104 0.0004624
11 105 0.0005256
11 106 0.0005256
11 107 0.0005408
11 108 0.0005376
11 109 0.0005664
11 110 0.0006008
11 111 0.0005952
11 112 0.0005776
11 113 0.000612
11 114 0.0006952
11 115 0.0007104
11 116 0.000792
11 117 0.0008576
11 118 0.0008592
11 119 0.0010176
11 120 0.00098
11 121 0.0011632
11 122 0.0012952
11 123 0.0013704
11 124 0.001528
11 125 0.0016808
11 126 0.0018096
11 127 0.001888
11 128 0.0020904
12 1 0.0028584
12 2 0.0026552
12 3 0.0025424
12 4 0.0022632
12 5 0.0018616
12 6 0.0017048
12 7 0.0015008
12 8 0.0012824
12 9 0.0011488
12 10 0.0009952
12 11 0.0009328
12 12 0.0008096
12 13 0.000804
12 14 0.0007144
