pixelID mppcID probability
49 8 0.0008008
49 9 0.00084
49 10 0.0007072
49 11 0.0005656
49 12 0.0004904
49 13 0.0004248
49 14 0.0004112
49 15 0.0004008
49 16 0.0003784
50 1 0.00038
50 2 0.000396
50 3 0.0003784
50 4 0.000412
50 5 0.0004672
50 6 0.0005512
50 7 0.0007512
50 8 0.0008936
50 9 0.0009096
50 10 0.0007744
50 11 0.0005624
50 12 0.0004856
50 13 0.000396
50 14 0.0003528
50 15 0.0003528
50 16 0.0003728
51 1 0.0003904
51 2 0.0003912
51 3 0.000368
51 4 0.0004032
51 5 0.0004368
51 6 0.00056
51 7 0.0007136
51 8 0.0010592
51 9 0.0010416
51 10 0.0008384
51 11 0.00058
51 12 0.000484
51 13 0.000404
51 14 0.000364
51 15 0.0003832
51 16 0.000384
52 1 0.0004232
52 2 0.0004552
52 3 0.0004168
52 4 0.0004088
52 5 0.0004368
52 6 0.0005
52 7 0.0006768
52 8 0.001136
52 9 0.0013072
52 10 0.0008616
52 11 0.000584
52 12 0.00046
52 13 0.000396
52 14 0.0003864
52 15 0.0004376
52 16 0.000384
53 1 0.0004656
53 2 0.00054
53 3 0.000512
53 4 0.0004696
53 5 0.0004632
53 6 0.0005232
53 7 0.0007
53 8 0.0012664
53 9 0.0015784
53 10 0.0009136
53 11 0.000588
53 12 0.0004448
53 13 0.0004144
53 14 0.0004832
53 15 0.0005256
53 16 0.0004952
54 1 0.0006
54 2 0.0006544
54 3 0.0006456
54 4 0.0005944
54 5 0.0005104
54 6 0.0005488
54 7 0.0007016
54 8 0.0014
54 9 0.0019304
54 10 0.0009304
54 11 0.0005824
54 12 0.0004952
54 13 0.0005496
54 14 0.0006448
54 15 0.0006528
54 16 0.0005832
55 1 0.0007072
55 2 0.0007616
55 3 0.000764
55 4 0.0007712
55 5 0.000644
55 6 0.00052
55 7 0.0006912
55 8 0.0014432
55 9 0.0026184
55 10 0.0009848
55 11 0.0005648
55 12 0.000568
55 13 0.0007192
55 14 0.0007504
55 15 0.0008048
55 16 0.0007792
56 1 0.0009416
56 2 0.0008544
56 3 0.0008984
56 4 0.0009072
56 5 0.0008824
56 6 0.0006944
56 7 0.0006456
56 8 0.001372
56 9 0.0035968
56 10 0.0008896
56 11 0.0006456
56 12 0.0006888
56 13 0.0008848
56 14 0.000912
56 15 0.0008264
56 16 0.0009032
57 1 0.000984
57 2 0.0009568
57 3 0.0009304
57 4 0.0010456
57 5 0.0010336
57 6 0.0008768
57 7 0.0007272
57 8 0.0011056
57 9 0.0048944
57 10 0.000816
57 11 0.0007808
57 12 0.0009552
57 13 0.0010736
57 14 0.0009792
57 15 0.0009848
57 16 0.000944
58 1 0.0010816
58 2 0.0009888
58 3 0.00102
58 4 0.0010112
58 5 0.0011736
58 6 0.0010776
58 7 0.0010128
58 8 0.000968
58 9 0.0043128
