pixelID mppcID probability
34 3 0.000828
34 4 0.000648
34 5 0.00056
34 6 0.000496
34 7 0.000396
34 8 0.000456
34 9 0.00055
34 10 0.000442
34 11 0.00051
34 12 0.000524
34 13 0.000558
34 14 0.000552
34 15 0.000666
34 16 0.000706
35 1 0.001012
35 2 0.000872
35 3 0.000766
35 4 0.000684
35 5 0.000548
35 6 0.000426
35 7 0.000422
35 8 0.000448
35 9 0.000464
35 10 0.000478
35 11 0.000474
35 12 0.00048
35 13 0.000464
35 14 0.000506
35 15 0.000606
35 16 0.0008
36 1 0.00106
36 2 0.001032
36 3 0.000826
36 4 0.000662
36 5 0.000486
36 6 0.000452
36 7 0.000446
36 8 0.000394
36 9 0.000526
36 10 0.000558
36 11 0.000456
36 12 0.000418
36 13 0.000456
36 14 0.000524
36 15 0.000656
36 16 0.000764
37 1 0.001272
37 2 0.001198
37 3 0.000844
37 4 0.000614
37 5 0.000528
37 6 0.000424
37 7 0.000394
37 8 0.00046
37 9 0.000602
37 10 0.000642
37 11 0.000394
37 12 0.00037
37 13 0.000482
37 14 0.00052
37 15 0.0007
37 16 0.000914
38 1 0.001368
38 2 0.00122
38 3 0.000896
38 4 0.00066
38 5 0.00046
38 6 0.000444
38 7 0.000346
38 8 0.00049
38 9 0.000626
38 10 0.00063
38 11 0.000444
38 12 0.0004
38 13 0.000458
38 14 0.000512
38 15 0.00066
38 16 0.000918
39 1 0.00168
39 2 0.001368
39 3 0.000868
39 4 0.000614
39 5 0.000552
39 6 0.000458
39 7 0.000436
39 8 0.00072
39 9 0.0006
39 10 0.000654
39 11 0.000662
39 12 0.000478
39 13 0.000458
39 14 0.00051
39 15 0.000604
39 16 0.001064
40 1 0.00206
40 2 0.00179
40 3 0.001048
40 4 0.000784
40 5 0.000584
40 6 0.000588
40 7 0.001134
40 8 0.00088
40 9 0.000644
40 10 0.00069
40 11 0.001204
40 12 0.000794
40 13 0.000516
40 14 0.000712
40 15 0.000776
40 16 0.001328
41 1 0.002868
41 2 0.00205
41 3 0.001162
41 4 0.00103
41 5 0.000892
41 6 0.00096
41 7 0.001412
41 8 0.001286
41 9 0.000908
41 10 0.001218
41 11 0.001402
41 12 0.001788
41 13 0.000886
41 14 0.001008
41 15 0.001074
41 16 0.001424
42 1 0.004082
42 2 0.002184
42 3 0.001388
42 4 0.001206
42 5 0.001276
42 6 0.002126
42 7 0.001462
42 8 0.001476
42 9 0.001878
42 10 0.001662
42 11 0.00149
42 12 0.001842
42 13 0.0016
42 14 0.001252
42 15 0.00124
42 16 0.001688
43 1 0.005596
43 2 0.002248
43 3 0.001544
43 4 0.001526
43 5 0.002364
43 6 0.001712
43 7 0.00172
43 8 0.002032
43 9 0.001908
43 10 0.002012
43 11 0.001822
43 12 0.001782
43 13 0.002272
43 14 0.001728
43 15 0.001462
43 16 0.001844
44 1 0.007618
44 2 0.002192
44 3 0.001784
44 4 0.002532
44 5 0.002322
44 6 0.002256
44 7 0.002266
44 8 0.0024
44 9 0.002332
44 10 0.002324
44 11 0.002308
44 12 0.002464
44 13 0.002398
44 14 0.002366
44 15 0.002028
44 16 0.001874
45 1 0.000554
45 2 0.000572
45 3 0.000538
45 4 0.000584
45 5 0.000702
45 6 0.00062
45 7 0.00063
45 8 0.000628
45 9 0.000612
45 10 0.000622
45 11 0.000648
45 12 0.000522
45 13 0.000592
45 14 0.00059
45 15 0.000492
45 16 0.000534
46 1 0.00049
46 2 0.000596
46 3 0.000522
46 4 0.000574
46 5 0.000628
46 6 0.000642
46 7 0.000632
46 8 0.000652
46 9 0.000728
46 10 0.000626
46 11 0.000596
46 12 0.000508
46 13 0.000596
46 14 0.000518
46 15 0.0005
46 16 0.00048
47 1 0.000474
47 2 0.000502
47 3 0.000452
47 4 0.00048
47 5 0.000634
47 6 0.000644
47 7 0.000736
47 8 0.000766
47 9 0.00072
47 10 0.000688
47 11 0.000654
47 12 0.000536
47 13 0.000532
47 14 0.000546
47 15 0.000476
47 16 0.000452
48 1 0.000458
48 2 0.000474
48 3 0.000474
48 4 0.000516
48 5 0.00054
48 6 0.000674
48 7 0.00072
48 8 0.000816
48 9 0.000838
48 10 0.000696
48 11 0.000634
48 12 0.000564
48 13 0.000554
48 14 0.000452
48 15 0.000456
48 16 0.000494
49 1 0.000468
49 2 0.00043
49 3 0.000486
49 4 0.000482
49 5 0.00057
49 6 0.000628
49 7 0.00077
49 8 0.00095
49 9 0.00095
49 10 0.000754
49 11 0.000644
49 12 0.000516
49 13 0.000504
49 14 0.000452
49 15 0.000372
49 16 0.000508
50 1 0.000512
50 2 0.0004
50 3 0.000404
50 4 0.000428
50 5 0.000532
50 6 0.000662
50 7 0.00079
50 8 0.000992
50 9 0.001054
50 10 0.00087
50 11 0.000614
50 12 0.000552
50 13 0.000478
50 14 0.000414
50 15 0.00042
50 16 0.000492
51 1 0.000542
51 2 0.00041
51 3 0.000378
51 4 0.000434
51 5 0.000462
51 6 0.000672
51 7 0.000824
51 8 0.001108
51 9 0.00115
51 10 0.000874
51 11 0.000706
51 12 0.000538
51 13 0.000422
51 14 0.000424
51 15 0.00039
51 16 0.000502
52 1 0.000552
52 2 0.000442
52 3 0.00039
52 4 0.000426
52 5 0.000496
52 6 0.000618
52 7 0.000772
52 8 0.00128
52 9 0.001386
52 10 0.00096
52 11 0.00055
52 12 0.000552
52 13 0.000468
52 14 0.000388
52 15 0.00041
52 16 0.000582
53 1 0.000536
53 2 0.000712
53 3 0.000468
53 4 0.00044
53 5 0.000506
53 6 0.000622
53 7 0.000784
53 8 0.001382
53 9 0.00159
53 10 0.001082
53 11 0.00064
53 12 0.000598
53 13 0.000494
53 14 0.0005
53 15 0.000544
53 16 0.000616
54 1 0.000594
54 2 0.000962
54 3 0.001202
54 4 0.000608
54 5 0.000578
54 6 0.000708
54 7 0.001006
54 8 0.00159
54 9 0.002122
54 10 0.001216
54 11 0.000856
54 12 0.000598
54 13 0.000596
54 14 0.000756
54 15 0.001256
54 16 0.000754
55 1 0.000928
55 2 0.001354
55 3 0.001568
55 4 0.001012
55 5 0.000854
55 6 0.000992
55 7 0.001366
55 8 0.002002
55 9 0.002916
55 10 0.001444
55 11 0.001222
55 12 0.001054
55 13 0.000856
55 14 0.001716
55 15 0.001444
55 16 0.001142
56 1 0.001918
56 2 0.001414
56 3 0.001536
56 4 0.002254
56 5 0.001332
56 6 0.00133
56 7 0.001414
56 8 0.002312
56 9 0.003922
56 10 0.00164
56 11 0.001254
56 12 0.001156
56 13 0.00168
56 14 0.001656
56 15 0.001392
56 16 0.001624
57 1 0.002116
57 2 0.002032
57 3 0.001792
57 4 0.00196
57 5 0.002438
57 6 0.001486
57 7 0.001538
57 8 0.002256
57 9 0.005716
57 10 0.001778
57 11 0.001576
57 12 0.001546
57 13 0.002224
57 14 0.001836
57 15 0.001932
57 16 0.001992
58 1 0.002432
58 2 0.002338
58 3 0.002266
58 4 0.002448
58 5 0.002278
58 6 0.00266
58 7 0.001674
58 8 0.002054
58 9 0.007494
58 10 0.001856
58 11 0.002046
58 12 0.002456
58 13 0.002324
58 14 0.002452
58 15 0.002334
58 16 0.002276
59 1 0.00058
59 2 0.000652
59 3 0.000612
59 4 0.00064
59 5 0.000708
59 6 0.00068
59 7 0.00064
59 8 0.000634
59 9 0.000616
59 10 0.000488
59 11 0.000552
59 12 0.000522
59 13 0.000438
59 14 0.000556
59 15 0.000562
59 16 0.000502
60 1 0.0006
60 2 0.000666
60 3 0.000774
60 4 0.000736
60 5 0.000662
60 6 0.000674
60 7 0.00055
60 8 0.000538
60 9 0.000518
60 10 0.00052
60 11 0.000476
60 12 0.000524
60 13 0.000486
60 14 0.000494
60 15 0.000558
60 16 0.000556
61 1 0.000684
61 2 0.000684
61 3 0.000746
61 4 0.00071
61 5 0.00064
61 6 0.000636
61 7 0.000492
61 8 0.000498
61 9 0.000454
61 10 0.00047
61 11 0.000504
61 12 0.000536
61 13 0.000456
61 14 0.000528
61 15 0.000566
61 16 0.000598
62 1 0.000784
62 2 0.000752
62 3 0.000868
62 4 0.000708
62 5 0.000592
62 6 0.000654
62 7 0.000508
62 8 0.000504
62 9 0.000494
62 10 0.000558
62 11 0.00048
62 12 0.000482
62 13 0.000492
62 14 0.000488
62 15 0.000536
62 16 0.000714
63 1 0.00082
63 2 0.000828
63 3 0.000794
63 4 0.00074
63 5 0.00064
63 6 0.000534
63 7 0.000564
63 8 0.00051
63 9 0.000488
63 10 0.000542
63 11 0.000522
63 12 0.00048
63 13 0.000466
63 14 0.000552
63 15 0.000608
63 16 0.000774
64 1 0.000862
64 2 0.000882
64 3 0.00088
64 4 0.000676
64 5 0.00064
64 6 0.000528
64 7 0.000448
64 8 0.000392
64 9 0.000428
64 10 0.000644
64 11 0.000516
64 12 0.000414
64 13 0.000492
64 14 0.000484
64 15 0.000596
64 16 0.000728
65 1 0.000976
65 2 0.001116
65 3 0.000948
65 4 0.0007
65 5 0.000516
65 6 0.000516
65 7 0.000484
65 8 0.000372
65 9 0.000402
65 10 0.000634
65 11 0.00043
65 12 0.000424
65 13 0.000482
65 14 0.00053
65 15 0.000632
65 16 0.000806
66 1 0.001114
66 2 0.00125
66 3 0.000946
66 4 0.000644
66 5 0.00053
66 6 0.000406
66 7 0.00044
66 8 0.000396
66 9 0.000598
66 10 0.0006
66 11 0.00046
66 12 0.000428
66 13 0.000518
66 14 0.00053
66 15 0.000626
66 16 0.000724
67 1 0.00135
67 2 0.001374
67 3 0.000976
67 4 0.000624
67 5 0.00056
67 6 0.00044
67 7 0.000398
67 8 0.000448
67 9 0.000702
67 10 0.000586
67 11 0.000562
67 12 0.000398
67 13 0.000476
67 14 0.000512
67 15 0.000588
67 16 0.000864
68 1 0.001524
68 2 0.001592
68 3 0.00099
68 4 0.00066
68 5 0.000492
68 6 0.000532
68 7 0.000474
68 8 0.00079
68 9 0.000592
68 10 0.000646
68 11 0.000736
68 12 0.000474
68 13 0.000552
68 14 0.000542
68 15 0.000554
68 16 0.000936
69 1 0.002026
69 2 0.002056
69 3 0.001192
69 4 0.000762
69 5 0.00066
69 6 0.000628
69 7 0.001198
69 8 0.001076
69 9 0.000694
69 10 0.000746
69 11 0.001062
69 12 0.001122
69 13 0.000578
69 14 0.000672
69 15 0.000776
69 16 0.001122
70 1 0.002646
70 2 0.002492
70 3 0.001348
70 4 0.001178
70 5 0.000898
70 6 0.000984
70 7 0.001544
70 8 0.001388
70 9 0.001156
70 10 0.001192
70 11 0.001364
70 12 0.00175
70 13 0.000926
70 14 0.000988
70 15 0.001172
70 16 0.001372
71 1 0.00346
71 2 0.002842
71 3 0.001464
71 4 0.001204
71 5 0.001348
71 6 0.002246
71 7 0.001536
71 8 0.001408
71 9 0.001892
71 10 0.001768
71 11 0.001416
71 12 0.001614
71 13 0.002158
71 14 0.001236
71 15 0.001272
71 16 0.0015
72 1 0.00386
72 2 0.00257
72 3 0.001578
72 4 0.001468
72 5 0.002382
72 6 0.00198
72 7 0.001824
72 8 0.001996
72 9 0.002026
72 10 0.00203
72 11 0.002002
72 12 0.0018
72 13 0.002064
72 14 0.002058
72 15 0.001566
72 16 0.001676
73 1 0.003356
73 2 0.002266
73 3 0.00174
73 4 0.00253
73 5 0.002546
73 6 0.002466
73 7 0.00241
73 8 0.002392
73 9 0.002516
73 10 0.002502
73 11 0.002404
73 12 0.002398
73 13 0.002546
73 14 0.002422
73 15 0.002506
73 16 0.001824
74 1 0.000568
74 2 0.000532
74 3 0.00058
74 4 0.000666
74 5 0.000592
74 6 0.00072
74 7 0.000692
74 8 0.00064
74 9 0.000576
74 10 0.000648
74 11 0.000544
74 12 0.000544
74 13 0.000518
74 14 0.000608
74 15 0.000478
74 16 0.000468
75 1 0.000522
75 2 0.000492
75 3 0.000562
75 4 0.00058
75 5 0.000708
75 6 0.000796
75 7 0.000784
75 8 0.000702
75 9 0.000678
75 10 0.000588
75 11 0.000554
75 12 0.000572
75 13 0.000508
75 14 0.000518
75 15 0.00046
75 16 0.000512
76 1 0.000478
76 2 0.000466
76 3 0.00055
76 4 0.00066
76 5 0.000642
76 6 0.000664
76 7 0.000754
76 8 0.00079
76 9 0.000746
76 10 0.00061
76 11 0.000574
76 12 0.000612
76 13 0.000506
76 14 0.000428
76 15 0.00046
76 16 0.000472
77 1 0.00045
77 2 0.000428
77 3 0.000498
77 4 0.000568
77 5 0.000626
77 6 0.000754
77 7 0.000878
77 8 0.000878
77 9 0.000814
77 10 0.000678
77 11 0.000566
77 12 0.000548
77 13 0.000468
77 14 0.000448
77 15 0.000432
77 16 0.0005
78 1 0.000418
78 2 0.000422
78 3 0.00039
78 4 0.000512
78 5 0.000594
78 6 0.000696
78 7 0.000826
78 8 0.000984
78 9 0.000912
78 10 0.00072
78 11 0.000618
78 12 0.000572
78 13 0.000456
78 14 0.000416
78 15 0.00039
78 16 0.000544
79 1 0.000454
79 2 0.00041
79 3 0.000448
79 4 0.000492
79 5 0.000544
79 6 0.000712
79 7 0.00089
79 8 0.00106
79 9 0.00095
79 10 0.000714
79 11 0.000652
79 12 0.000448
79 13 0.0005
79 14 0.000422
79 15 0.000422
79 16 0.00056
80 1 0.000506
80 2 0.000372
80 3 0.000416
80 4 0.00047
80 5 0.000572
80 6 0.000624
80 7 0.000996
80 8 0.001192
80 9 0.001086
80 10 0.000766
80 11 0.000636
80 12 0.000496
80 13 0.000466
80 14 0.00037
80 15 0.000376
80 16 0.000532
81 1 0.000552
81 2 0.00038
81 3 0.000408
81 4 0.000498
81 5 0.000556
81 6 0.000636
81 7 0.000924
81 8 0.001448
81 9 0.001286
81 10 0.000806
81 11 0.000658
81 12 0.000502
81 13 0.000424
81 14 0.000366
81 15 0.000526
81 16 0.00053
82 1 0.00059
82 2 0.00076
82 3 0.000486
82 4 0.00048
82 5 0.00052
82 6 0.000546
82 7 0.00093
82 8 0.001642
82 9 0.001654
82 10 0.000882
82 11 0.000702
82 12 0.000498
82 13 0.00053
82 14 0.000526
82 15 0.000678
82 16 0.000536
83 1 0.000646
83 2 0.001034
83 3 0.001064
83 4 0.000622
83 5 0.000592
83 6 0.000826
83 7 0.001112
83 8 0.0021
83 9 0.002042
83 10 0.00116
83 11 0.000792
83 12 0.000642
83 13 0.000652
83 14 0.001104
83 15 0.001064
83 16 0.000678
84 1 0.001154
84 2 0.001354
84 3 0.001672
84 4 0.000962
84 5 0.001014
84 6 0.001292
84 7 0.001246
84 8 0.002518
84 9 0.002656
84 10 0.001324
84 11 0.00109
84 12 0.001022
84 13 0.00095
84 14 0.001702
84 15 0.00142
84 16 0.00108
85 1 0.001852
85 2 0.001402
85 3 0.00158
85 4 0.002244
85 5 0.001302
85 6 0.001188
85 7 0.001466
85 8 0.002714
85 9 0.003296
85 10 0.001488
85 11 0.001224
85 12 0.001296
85 13 0.002196
85 14 0.001554
85 15 0.001378
85 16 0.00175
86 1 0.001996
86 2 0.00212
86 3 0.00178
86 4 0.002056
86 5 0.002572
86 6 0.001566
86 7 0.001618
86 8 0.002666
86 9 0.003648
86 10 0.001744
86 11 0.001486
86 12 0.002168
86 13 0.00204
86 14 0.001682
86 15 0.001902
86 16 0.001946
87 1 0.002454
87 2 0.002438
87 3 0.002322
87 4 0.002454
87 5 0.002478
87 6 0.002552
87 7 0.001874
87 8 0.002252
87 9 0.003532
87 10 0.001794
87 11 0.002482
87 12 0.002406
87 13 0.00261
87 14 0.002248
87 15 0.002328
87 16 0.002432
88 1 0.000556
88 2 0.000606
88 3 0.000646
88 4 0.000764
88 5 0.000788
88 6 0.00072
88 7 0.00062
88 8 0.000628
88 9 0.000584
88 10 0.00052
88 11 0.000544
88 12 0.000472
88 13 0.000464
88 14 0.000492
88 15 0.000466
88 16 0.000504
89 1 0.000612
89 2 0.000688
89 3 0.000596
89 4 0.000794
89 5 0.000652
89 6 0.000728
89 7 0.00059
89 8 0.00064
89 9 0.000528
89 10 0.000496
89 11 0.000528
89 12 0.000508
89 13 0.000506
89 14 0.000484
89 15 0.000482
89 16 0.000582
90 1 0.000656
90 2 0.000732
90 3 0.00084
90 4 0.00078
90 5 0.00067
90 6 0.000582
90 7 0.000474
90 8 0.000508
90 9 0.000448
90 10 0.000476
90 11 0.000482
90 12 0.000456
90 13 0.000422
90 14 0.000506
90 15 0.000552
90 16 0.000522
91 1 0.000674
91 2 0.000782
91 3 0.000828
91 4 0.0008
91 5 0.000662
91 6 0.00063
91 7 0.000554
91 8 0.000494
91 9 0.000516
91 10 0.000462
91 11 0.000554
91 12 0.000478
91 13 0.000548
91 14 0.000474
91 15 0.000562
91 16 0.000588
92 1 0.000728
92 2 0.000904
92 3 0.000974
92 4 0.000776
92 5 0.000658
92 6 0.000608
92 7 0.00047
92 8 0.000458
92 9 0.000432
92 10 0.000492
92 11 0.00059
92 12 0.000456
92 13 0.000434
92 14 0.00049
92 15 0.000478
92 16 0.000636
93 1 0.000828
93 2 0.001042
93 3 0.000918
93 4 0.000774
93 5 0.000686
93 6 0.000502
93 7 0.000464
93 8 0.000408
93 9 0.00042
93 10 0.000476
93 11 0.000506
93 12 0.000406
93 13 0.000432
93 14 0.000428
93 15 0.000552
93 16 0.000642
94 1 0.000982
94 2 0.001216
94 3 0.001116
94 4 0.00078
94 5 0.000614
94 6 0.000578
94 7 0.000422
94 8 0.00039
94 9 0.00044
94 10 0.000646
94 11 0.000486
94 12 0.000348
94 13 0.00042
94 14 0.00049
94 15 0.000464
94 16 0.000634
95 1 0.001152
95 2 0.001302
95 3 0.001016
95 4 0.000698
95 5 0.000536
95 6 0.00048
95 7 0.000408
95 8 0.000386
95 9 0.000572
95 10 0.000574
95 11 0.000556
95 12 0.000392
95 13 0.000418
95 14 0.000526
95 15 0.000512
95 16 0.000688
96 1 0.001208
96 2 0.001552
96 3 0.001008
96 4 0.000674
96 5 0.000524
96 6 0.000458
96 7 0.00044
96 8 0.000468
96 9 0.000636
96 10 0.000532
96 11 0.000732
96 12 0.000434
96 13 0.000446
96 14 0.00051
96 15 0.000568
96 16 0.000832
97 1 0.001388
97 2 0.001958
97 3 0.001058
97 4 0.00073
97 5 0.00052
97 6 0.00054
97 7 0.000524
97 8 0.000776
97 9 0.000628
97 10 0.000602
97 11 0.000766
97 12 0.000702
97 13 0.000576
97 14 0.000534
97 15 0.00062
